time_stamp(utc),12m_air_temp(f),2m_air_temp(f)
2018-12-12 00:00:00+00:00,35.81458333333333,35.575694444444444
2018-12-13 00:00:00+00:00,42.57465277777778,39.89201388888889
2018-12-14 00:00:00+00:00,46.49166666666667,44.766666666666666
2018-12-15 00:00:00+00:00,48.01347517730496,47.08014184397163
2018-12-16 00:00:00+00:00,46.47534722222222,45.814236111111114
2018-12-17 00:00:00+00:00,42.020863309352514,41.906474820143885
2018-12-18 00:00:00+00:00,38.78715277777778,38.70451388888889
2018-12-19 00:00:00+00:00,34.82083333333333,34.37638888888889
2018-12-20 00:00:00+00:00,42.11736111111111,39.71145833333333
2018-12-21 00:00:00+00:00,53.05590277777778,52.43611111111111
2018-12-22 00:00:00+00:00,47.31180555555555,46.97604166666667
2018-12-23 00:00:00+00:00,40.91597222222222,41.13229166666667
2018-12-24 00:00:00+00:00,41.41736111111111,40.89409722222222
2018-12-25 00:00:00+00:00,36.903125,36.76284722222223
2018-12-26 00:00:00+00:00,36.01145833333333,36.075
2018-12-27 00:00:00+00:00,38.40694444444445,38.256249999999994
2018-12-28 00:00:00+00:00,49.09722222222222,48.49409722222222
2018-12-29 00:00:00+00:00,51.04645669291338,50.16614173228347
2018-12-30 00:00:00+00:00,40.236111111111114,40.16423611111111
2018-12-31 00:00:00+00:00,43.83472222222222,42.58888888888889
2019-01-01 00:00:00+00:00,54.79131944444444,53.72534722222222
2019-01-02 00:00:00+00:00,41.05833333333333,40.388888888888886
2019-01-03 00:00:00+00:00,44.02050359712231,43.82805755395684
2019-01-04 00:00:00+00:00,40.437847222222224,39.88576388888889
2019-01-05 00:00:00+00:00,46.03840579710145,45.768478260869564
2019-01-06 00:00:00+00:00,45.04300699300699,44.455244755244756
2019-01-07 00:00:00+00:00,32.803124999999994,32.770833333333336
2019-01-08 00:00:00+00:00,42.119791666666664,41.88194444444444
2019-01-09 00:00:00+00:00,44.45035971223022,44.05611510791367
2019-01-10 00:00:00+00:00,34.855555555555554,34.766666666666666
2019-01-11 00:00:00+00:00,30.322916666666668,30.33958333333333
2019-01-12 00:00:00+00:00,27.058680555555554,27.17534722222222
2019-01-13 00:00:00+00:00,29.24826388888889,28.865972222222222
2019-01-14 00:00:00+00:00,29.774305555555557,29.51493055555555
2019-01-15 00:00:00+00:00,29.233333333333334,29.325000000000003
2019-01-16 00:00:00+00:00,32.06736111111111,31.381249999999998
2019-01-17 00:00:00+00:00,31.950000000000003,31.597569444444446
2019-01-18 00:00:00+00:00,33.93611111111111,33.80763888888889
2019-01-19 00:00:00+00:00,35.38263888888889,34.77395833333333
2019-01-20 00:00:00+00:00,42.92132867132867,42.38566433566433
2019-01-21 00:00:00+00:00,16.078472222222224,16.710416666666667
2019-01-22 00:00:00+00:00,20.274652777777778,20.9
2019-01-23 00:00:00+00:00,35.2375,34.48576388888889
2019-01-24 00:00:00+00:00,47.75809859154929,46.86901408450704
2019-01-25 00:00:00+00:00,35.062152777777776,34.99305555555556
2019-01-26 00:00:00+00:00,30.22048611111111,29.59201388888889
2019-01-27 00:00:00+00:00,39.15277777777778,37.94652777777778
2019-01-28 00:00:00+00:00,33.187152777777776,33.08645833333333
2019-01-29 00:00:00+00:00,33.28986013986014,31.99965034965035
2019-01-30 00:00:00+00:00,28.06892857142857,28.62964285714286
2019-01-31 00:00:00+00:00,11.875347222222222,12.988888888888889
2019-02-01 00:00:00+00:00,15.646875000000001,15.724652777777777
2019-02-02 00:00:00+00:00,19.295833333333334,19.703472222222224
2019-02-03 00:00:00+00:00,33.401041666666664,32.760416666666664
2019-02-04 00:00:00+00:00,37.810763888888886,35.592708333333334
2019-02-05 00:00:00+00:00,44.689236111111114,40.87430555555555
2019-02-06 00:00:00+00:00,42.739583333333336,40.096180555555556
2019-02-07 00:00:00+00:00,41.72445255474452,41.705839416058396
2019-02-08 00:00:00+00:00,43.2979020979021,42.8506993006993
2019-02-09 00:00:00+00:00,31.535069444444446,31.690277777777776
2019-02-10 00:00:00+00:00,28.350694444444443,28.642708333333335
2019-02-11 00:00:00+00:00,30.40208333333333,30.788541666666667
2019-02-12 00:00:00+00:00,35.911702127659574,35.12624113475177
2019-02-13 00:00:00+00:00,42.007446808510636,41.5531914893617
2019-02-14 00:00:00+00:00,38.87048611111111,38.807291666666664
2019-02-15 00:00:00+00:00,44.93298611111111,44.567708333333336
2019-02-16 00:00:00+00:00,42.77152777777778,42.7625
2019-02-17 00:00:00+00:00,31.810416666666665,31.96701388888889
2019-02-18 00:00:00+00:00,39.980633802816904,39.8806338028169
2019-02-19 00:00:00+00:00,31.21458333333333,31.57638888888889
2019-02-20 00:00:00+00:00,31.892279411764708,31.409191176470586
2019-02-21 00:00:00+00:00,41.93385826771654,41.92952755905512
2019-02-22 00:00:00+00:00,42.810069444444444,41.955555555555556
2019-02-23 00:00:00+00:00,37.35798611111111,36.98090277777778
2019-02-24 00:00:00+00:00,43.340492957746484,42.80845070422535
2019-02-25 00:00:00+00:00,41.82013888888889,41.404513888888886
2019-02-26 00:00:00+00:00,34.905208333333334,34.925
2019-02-27 00:00:00+00:00,30.915277777777778,31.471527777777776
2019-02-28 00:00:00+00:00,34.816319444444446,35.80555555555556
2019-03-01 00:00:00+00:00,34.2725352112676,33.96338028169014
2019-03-02 00:00:00+00:00,37.23503649635036,37.22116788321168
2019-03-03 00:00:00+00:00,37.46076388888889,37.715625
2019-03-04 00:00:00+00:00,36.35785714285714,36.72607142857142
2019-03-05 00:00:00+00:00,29.186111111111114,30.396180555555556
2019-03-06 00:00:00+00:00,24.917708333333334,25.557291666666668
2019-03-07 00:00:00+00:00,26.59027777777778,27.268055555555556
2019-03-08 00:00:00+00:00,33.032291666666666,32.38506944444444
2019-03-09 00:00:00+00:00,35.630451127819555,36.65451127819549
2019-03-10 00:00:00+00:00,44.14756944444444,43.41840277777778
2019-03-11 00:00:00+00:00,46.86666666666667,45.965625
2019-03-12 00:00:00+00:00,41.503125,41.271874999999994
2019-03-13 00:00:00+00:00,36.854166666666664,36.625347222222224
2019-03-14 00:00:00+00:00,45.30520833333333,45.690625
2019-03-15 00:00:00+00:00,51.466319444444444,51.465625
2019-03-16 00:00:00+00:00,49.59583333333333,49.43298611111111
2019-03-17 00:00:00+00:00,39.79965277777777,40.552083333333336
2019-03-18 00:00:00+00:00,38.26111111111111,38.24791666666667
2019-03-19 00:00:00+00:00,38.623958333333334,39.26145833333333
2019-03-20 00:00:00+00:00,41.65347222222223,41.85347222222222
2019-03-21 00:00:00+00:00,45.551048951048955,45.211888111888115
2019-03-22 00:00:00+00:00,45.33014184397163,45.16702127659575
2019-03-23 00:00:00+00:00,41.672661870503596,41.8068345323741
2019-03-24 00:00:00+00:00,45.78993055555556,45.88472222222222
2019-03-25 00:00:00+00:00,47.72638888888889,47.83680555555556
2019-03-26 00:00:00+00:00,39.86538461538461,40.41223776223776
2019-03-27 00:00:00+00:00,37.65694444444445,38.13229166666667
2019-03-28 00:00:00+00:00,41.22534722222222,40.94409722222222
2019-03-29 00:00:00+00:00,50.498263888888886,50.59375
2019-03-30 00:00:00+00:00,50.871180555555554,51.07604166666667
2019-03-31 00:00:00+00:00,51.956690140845076,51.611267605633806
2019-04-01 00:00:00+00:00,39.48645833333333,40.23854166666667
2019-04-02 00:00:00+00:00,42.77867132867133,41.70699300699301
2019-04-03 00:00:00+00:00,49.27285714285714,49.12714285714286
2019-04-04 00:00:00+00:00,51.921875,50.72326388888889
2019-04-05 00:00:00+00:00,45.31388888888889,44.87986111111111
2019-04-06 00:00:00+00:00,48.72642857142857,49.68535714285714
2019-04-07 00:00:00+00:00,50.814930555555556,50.646874999999994
2019-04-08 00:00:00+00:00,58.451388888888886,58.76944444444444
2019-04-09 00:00:00+00:00,52.383208955223886,52.8179104477612
2019-04-10 00:00:00+00:00,52.05615384615385,52.80576923076923
2019-04-11 00:00:00+00:00,45.400000000000006,46.454861111111114
2019-04-12 00:00:00+00:00,52.83715277777778,53.28958333333333
2019-04-13 00:00:00+00:00,57.337152777777774,57.317708333333336
2019-04-14 00:00:00+00:00,56.87096774193548,56.89677419354839
2019-04-15 00:00:00+00:00,56.20785123966942,56.18181818181818
2019-04-16 00:00:00+00:00,52.50972222222222,52.89270833333333
2019-04-17 00:00:00+00:00,51.97986111111111,52.94965277777778
2019-04-18 00:00:00+00:00,54.175,54.65763888888889
2019-04-19 00:00:00+00:00,58.66258741258741,58.62552447552448
2019-04-20 00:00:00+00:00,58.091319444444444,58.00868055555556
2019-04-21 00:00:00+00:00,56.793055555555554,57.303472222222226
2019-04-22 00:00:00+00:00,56.72777777777778,56.376041666666666
2019-04-23 00:00:00+00:00,62.01215277777778,62.4545138888889
2019-04-24 00:00:00+00:00,64.19583333333334,64.41284722222223
2019-04-25 00:00:00+00:00,55.919444444444444,56.13784722222223
2019-04-26 00:00:00+00:00,57.48923611111112,57.55138888888889
2019-04-27 00:00:00+00:00,58.092708333333334,58.17118055555555
2019-04-28 00:00:00+00:00,55.839930555555554,55.61284722222222
2019-04-29 00:00:00+00:00,47.80243055555556,49.050694444444446
2019-04-30 00:00:00+00:00,54.394755244755245,55.61433566433567
2019-05-01 00:00:00+00:00,52.729328621908124,53.263250883392224
2019-05-02 00:00:00+00:00,55.92775800711744,56.992170818505336
2019-05-03 00:00:00+00:00,52.24548611111111,53.76215277777778
2019-05-04 00:00:00+00:00,54.535,55.95214285714286
2019-05-05 00:00:00+00:00,53.25763888888889,53.34930555555556
2019-05-06 00:00:00+00:00,53.790070921985816,55.24645390070922
2019-05-07 00:00:00+00:00,56.32326388888889,56.89618055555555
2019-05-08 00:00:00+00:00,58.81041666666667,59.65694444444445
2019-05-09 00:00:00+00:00,55.433680555555554,56.478125000000006
2019-05-10 00:00:00+00:00,61.8145390070922,62.08971631205674
2019-05-11 00:00:00+00:00,60.951388888888886,61.918749999999996
2019-05-12 00:00:00+00:00,51.66643356643357,51.55944055944056
2019-05-13 00:00:00+00:00,48.08837209302325,48.24612403100775
2019-05-14 00:00:00+00:00,50.248936170212765,50.44255319148936
2019-05-15 00:00:00+00:00,53.10590277777778,53.738194444444446
2019-05-16 00:00:00+00:00,62.350347222222226,62.31597222222222
2019-05-17 00:00:00+00:00,63.83958333333333,64.03055555555555
2019-05-18 00:00:00+00:00,62.561458333333334,62.618750000000006
2019-05-19 00:00:00+00:00,63.00972222222222,63.325694444444444
2019-05-20 00:00:00+00:00,69.77730496453901,70.28120567375886
2019-05-21 00:00:00+00:00,65.72132867132866,65.56608391608393
2019-05-22 00:00:00+00:00,61.14444444444444,61.712152777777774
2019-05-23 00:00:00+00:00,62.373958333333334,62.09861111111112
2019-05-24 00:00:00+00:00,70.84479166666667,70.60034722222223
2019-05-25 00:00:00+00:00,60.99236111111111,61.56597222222222
2019-05-26 00:00:00+00:00,70.25833333333334,70.80763888888889
2019-05-27 00:00:00+00:00,70.90833333333333,71.92361111111111
2019-05-28 00:00:00+00:00,66.82534722222222,66.76875000000001
2019-05-29 00:00:00+00:00,70.64405594405595,71.34405594405595
2019-05-30 00:00:00+00:00,64.09055944055945,64.8604895104895
2019-05-31 00:00:00+00:00,70.98697183098591,71.36408450704226
2019-06-01 00:00:00+00:00,68.64166666666667,68.85451388888889
2019-06-02 00:00:00+00:00,70.10486111111112,70.61770833333334
2019-06-03 00:00:00+00:00,66.31423611111111,66.96215277777777
2019-06-04 00:00:00+00:00,62.7045138888889,63.52673611111111
2019-06-05 00:00:00+00:00,68.75972222222222,69.05520833333334
2019-06-06 00:00:00+00:00,72.03697183098592,72.70633802816901
2019-06-07 00:00:00+00:00,67.65312499999999,68.16493055555556
2019-06-08 00:00:00+00:00,64.59195804195804,66.05594405594405
2019-06-09 00:00:00+00:00,66.07743055555555,67.15208333333334
2019-06-10 00:00:00+00:00,66.80858585858586,67.1540404040404
2019-06-11 00:00:00+00:00,70.74556451612904,71.1975806451613
2019-06-12 00:00:00+00:00,65.36840277777777,65.5013888888889
2019-06-13 00:00:00+00:00,63.75814814814815,64.35333333333334
2019-06-14 00:00:00+00:00,65.53461538461539,66.0034965034965
2019-06-15 00:00:00+00:00,68.28923611111111,67.99513888888889
2019-06-16 00:00:00+00:00,70.82534722222222,71.11250000000001
